timestamp,temperature_c,battery_voltage_v,battery_current_a,solar_panel_voltage_v,solar_panel_current_a,cpu_temperature_c,memory_usage_pct,signal_strength_dbm,anomaly
2026-01-05 00:10:00,25.38,28.341,2.469,34.28,4.474,34.404,54.065,-68.323,0
2026-01-05 00:20:00,24.372,28.232,2.402,33.411,4.514,34.508,55.927,-71.035,0
2026-01-05 00:30:00,24.846,28.437,2.742,33.852,4.79,36.161,56.704,-69.386,0
2026-01-05 00:40:00,22.947,28.383,2.447,34.527,4.864,34.19,56.597,-68.165,0
2026-01-05 00:50:00,23.866,28.323,2.635,34.109,4.512,35.372,55.809,-68.534,0
2026-01-05 01:00:00,24.512,28.119,2.418,33.559,4.537,35.841,55.853,-71.4,0
2026-01-05 01:10:00,24.008,28.233,2.465,34.85,4.772,36.026,55.796,-68.615,0
2026-01-05 01:20:00,25.3,28.364,2.268,33.983,5.026,35.563,54.244,-68.471,0
2026-01-05 01:30:00,26.238,28.404,2.366,34.093,4.974,35.367,60.155,-67.418,0
2026-01-05 01:40:00,24.057,28.393,2.438,34.062,4.518,36.32,55.921,-69.792,0
2026-01-05 01:50:00,24.334,28.174,2.597,33.754,4.739,35.857,57.422,-71.743,0
2026-01-05 02:00:00,25.124,28.323,2.427,33.586,4.628,35.098,55.776,-70.296,0
2026-01-05 02:10:00,26.126,28.378,2.561,34.539,4.782,35.632,55.77,-70.462,0
2026-01-05 02:20:00,24.181,28.161,2.466,34.101,5.177,35.896,55.618,-68.308,0
2026-01-05 02:30:00,25.248,28.29,2.58,33.989,4.592,36.952,53.676,-72.498,0
2026-01-05 02:40:00,26.386,28.31,2.372,33.852,4.572,36.196,56.204,-69.821,0
2026-01-05 02:50:00,23.992,28.261,2.662,33.246,4.749,36.529,55.788,-67.617,0
2026-01-05 03:00:00,24.287,28.134,2.313,33.989,4.99,35.059,58.656,-69.364,0
2026-01-05 03:10:00,24.923,28.253,2.275,33.19,5.073,35.12,54.419,-68.341,0
2026-01-05 03:20:00,24.89,28.25,2.219,33.526,5.053,35.343,55.559,-71.431,0
2026-01-05 03:30:00,25.858,28.261,2.641,32.792,5.216,35.41,55.005,-71.427,0
2026-01-05 03:40:00,25.492,28.225,2.457,32.589,4.643,34.712,59.242,-67.823,0
2026-01-05 03:50:00,24.113,28.232,2.316,33.351,5.247,36.526,55.103,-69.468,0
2026-01-05 04:00:00,25.749,28.261,2.504,32.89,4.959,36.216,57.702,-69.508,0
2026-01-05 04:10:00,25.015,28.296,2.435,32.41,5.18,35.261,58.458,-71.016,0
2026-01-05 04:20:00,26.343,28.233,2.587,33.227,4.78,36.017,56.469,-69.594,0
2026-01-05 04:30:00,25.041,28.221,2.165,33.71,5.055,35.68,54.273,-71.131,0
2026-01-05 04:40:00,25.065,28.258,2.318,33.383,5.11,36.076,54.315,-68.372,0
2026-01-05 04:50:00,25.918,28.093,2.295,32.734,5.302,34.425,58.337,-66.563,0
2026-01-05 05:00:00,26.101,28.281,2.113,32.754,4.761,35.384,54.538,-69.294,0
2026-01-05 05:10:00,25.908,28.239,2.478,32.987,5.09,35.456,57.529,-70.676,0
2026-01-05 05:20:00,24.441,28.239,2.319,32.994,4.872,36.003,57.045,-72.993,0
2026-01-05 05:30:00,26.023,28.309,2.442,32.405,5.195,35.005,57.534,-72.011,0
2026-01-05 05:40:00,24.947,28.072,2.638,32.461,5.252,33.511,57.718,-68.161,0
2026-01-05 05:50:00,25.86,28.067,2.315,32.477,5.356,34.651,55.203,-71.299,0
2026-01-05 06:00:00,24.722,28.243,2.309,32.488,4.993,35.473,55.14,-70.545,0
2026-01-05 06:10:00,26.053,28.216,2.377,32.169,5.285,35.579,58.195,-69.349,0
2026-01-05 06:20:00,25.197,28.226,2.484,32.096,5.371,36.882,55.787,-68.391,0
2026-01-05 06:30:00,24.885,28.172,2.301,32.542,4.768,36.009,51.981,-70.444,0
2026-01-05 06:40:00,26.302,28.258,2.297,32.404,5.217,35.617,58.109,-70.723,0
2026-01-05 06:50:00,25.99,28.275,2.504,32.069,5.282,35.536,55.085,-70.185,0
2026-01-05 07:00:00,25.409,28.235,2.427,32.425,5.034,36.455,57.799,-71.056,0
2026-01-05 07:10:00,26.872,28.172,2.141,31.61,4.838,35.111,59.473,-71.023,0
2026-01-05 07:20:00,25.564,28.02,2.245,32.236,5.261,35.483,57.003,-69.872,0
2026-01-05 07:30:00,25.91,28.245,2.578,31.78,4.825,34.737,58.771,-70.174,0
2026-01-05 07:40:00,26.09,28.277,2.452,32.658,5.021,36.757,57.261,-67.868,0
2026-01-05 07:50:00,25.481,28.227,2.318,31.019,5.039,35.95,59.846,-69.928,0
2026-01-05 08:00:00,26.257,28.101,2.396,31.12,5.179,35.085,55.081,-69.102,0
2026-01-05 08:10:00,25.565,28.221,2.425,31.433,4.899,35.576,56.981,-71.797,0
2026-01-05 08:20:00,25.661,28.231,2.519,31.352,4.875,36.092,58.21,-69.908,0
2026-01-05 08:30:00,26.912,28.282,2.275,31.822,5.018,35.501,56.657,-71.432,0
2026-01-05 08:40:00,25.239,28.083,2.345,30.834,5.185,35.292,59.074,-70.116,0
2026-01-05 08:50:00,24.286,28.131,2.486,31.314,5.426,35.216,56.222,-69.789,0
2026-01-05 09:00:00,27.109,28.204,2.45,31.335,4.651,36.03,60.724,-70.579,0
2026-01-05 09:10:00,27.771,28.144,2.539,31.107,4.999,35.493,60.817,-67.774,0
2026-01-05 09:20:00,25.708,28.046,2.332,30.457,4.701,35.437,57.502,-68.972,0
2026-01-05 09:30:00,24.639,28.164,2.532,31.222,5.104,34.754,57.986,-69.294,0
2026-01-05 09:40:00,25.78,28.172,2.629,31.096,4.693,35.907,59.132,-69.811,0
2026-01-05 09:50:00,25.799,28.128,2.566,30.814,4.726,35.724,54.846,-68.633,0
2026-01-05 10:00:00,25.867,28.134,2.534,30.616,4.722,35.635,54.615,-72.493,0
2026-01-05 10:10:00,25.22,28.091,2.516,30.565,4.803,36.076,59.232,-69.143,0
2026-01-05 10:20:00,26.404,28.225,2.438,30.403,4.861,36.541,57.457,-71.995,0
2026-01-05 10:30:00,26.363,28.03,2.54,30.6,4.87,36.53,56.548,-71.5,0
2026-01-05 10:40:00,24.947,28.05,2.711,30.335,4.749,36.438,56.967,-70.166,0
2026-01-05 10:50:00,26.478,28.093,2.556,29.977,4.46,35.831,52.642,-69.375,0
2026-01-05 11:00:00,27.42,28.158,2.475,29.86,4.847,35.598,56.584,-72.254,0
2026-01-05 11:10:00,26.097,27.963,2.534,29.918,4.666,35.245,55.561,-71.499,0
2026-01-05 11:20:00,25.734,27.973,2.629,30.216,4.883,35.635,58.557,-70.78,0
2026-01-05 11:30:00,25.862,27.91,2.571,30.088,4.483,36.156,58.683,-71.134,0
2026-01-05 11:40:00,26.383,28.071,2.686,30.135,4.277,35.542,57.916,-69.897,0
2026-01-05 11:50:00,24.731,27.974,2.703,30.199,4.564,36.279,57.576,-66.81,0
2026-01-05 12:00:00,26.046,28.028,2.759,29.771,4.802,35.461,54.154,-70.44,0
2026-01-05 12:10:00,25.646,28.106,2.835,30.473,4.547,34.937,57.897,-71.834,0
2026-01-05 12:20:00,27.2,27.997,2.796,29.838,4.447,36.955,57.95,-72.516,0
2026-01-05 12:30:00,25.77,28.062,2.577,29.754,4.284,35.953,59.042,-71.359,0
2026-01-05 12:40:00,27.045,28.015,2.593,30.052,4.781,35.697,60.595,-72.103,0
2026-01-05 12:50:00,25.089,28.087,2.705,29.221,4.194,35.527,53.717,-70.42,0
2026-01-05 13:00:00,26.256,28.067,2.672,29.569,4.226,36.775,56.045,-70.444,0
2026-01-05 13:10:00,26.051,27.968,2.603,30.175,4.455,37.573,55.388,-71.546,0
2026-01-05 13:20:00,25.201,28.005,2.699,29.211,3.941,36.186,57.014,-68.612,0
2026-01-05 13:30:00,25.914,28.097,2.708,30.202,4.537,36.373,56.706,-71.879,0
2026-01-05 13:40:00,26.618,28.04,2.697,30.333,4.377,37.44,56.238,-71.142,0
2026-01-05 13:50:00,25.521,27.892,2.753,29.671,4.402,35.172,58.486,-70.233,0
2026-01-05 14:00:00,24.542,28.051,2.945,29.902,4.304,38.232,54.63,-69.93,0
2026-01-05 14:10:00,25.691,27.907,2.84,30.194,4.13,38.652,54.715,-69.466,0
2026-01-05 14:20:00,25.048,28.102,3.126,29.644,3.919,34.571,54.72,-70.484,0
2026-01-05 14:30:00,25.415,28.066,2.862,30.119,4.074,36.698,55.889,-69.734,0
2026-01-05 14:40:00,25.573,28.002,2.82,29.591,3.877,36.24,54.299,-71.791,0
2026-01-05 14:50:00,24.41,27.986,2.868,29.672,4.14,36.644,56.396,-69.887,0
2026-01-05 15:00:00,24.446,27.952,2.911,29.575,4.175,36.562,56.158,-69.898,0
2026-01-05 15:10:00,25.886,28.018,2.945,29.994,4.28,37.587,55.011,-69.163,0
2026-01-05 15:20:00,25.154,27.929,3.154,30.3,4.03,36.888,57.97,-72.974,0
2026-01-05 15:30:00,23.696,27.973,2.816,29.855,4.111,36.291,56.26,-72.053,0
2026-01-05 15:40:00,26.01,28.019,3.033,29.501,3.839,36.924,58.249,-69.968,0
2026-01-05 15:50:00,25.621,27.899,2.967,29.597,3.774,37.516,55.954,-74.129,0
2026-01-05 16:00:00,24.899,27.89,2.766,30.146,3.937,36.2,56.229,-70.347,0
2026-01-05 16:10:00,24.445,27.839,3.059,30.688,3.738,35.873,55.227,-69.655,0
2026-01-05 16:20:00,25.919,27.844,3.13,30.217,3.842,38.827,56.194,-71.607,0
2026-01-05 16:30:00,25.545,27.778,2.887,29.984,3.549,36.762,57.455,-71.42,0
2026-01-05 16:40:00,26.934,27.978,3.001,30.429,3.559,37.21,55.397,-72.179,0
2026-01-05 16:50:00,25.526,28.059,2.806,30.121,3.837,37.046,57.036,-71.503,0
2026-01-05 17:00:00,25.468,28.024,2.873,30.119,3.863,37.846,54.603,-71.453,0
2026-01-05 17:10:00,25.044,27.775,3.161,29.965,3.464,38.87,57.396,-71.666,0
2026-01-05 17:20:00,25.696,27.958,2.99,30.844,3.771,37.961,54.949,-71.716,0
2026-01-05 17:30:00,25.525,28.009,2.924,29.516,3.508,36.327,57.488,-71.139,0
2026-01-05 17:40:00,25.926,27.854,3.095,30.739,3.595,36.479,56.026,-71.136,0
2026-01-05 17:50:00,24.646,27.894,3.015,30.354,3.853,37.312,58.614,-68.528,0
2026-01-05 18:00:00,24.668,27.72,3.031,30.432,3.71,37.461,53.76,-71.231,0
2026-01-05 18:10:00,24.598,27.898,3.186,31.229,3.688,36.343,53.14,-70.325,0
2026-01-05 18:20:00,25.448,27.787,2.967,30.449,3.891,38.422,54.646,-71.409,0
2026-01-05 18:30:00,25.903,27.883,3.008,30.525,3.349,36.942,53.222,-71.403,0
2026-01-05 18:40:00,24.493,27.738,3.144,30.783,3.275,39.052,53.183,-72.718,0
2026-01-05 18:50:00,24.476,27.901,3.25,31.041,3.31,39.359,56.748,-72.536,0
2026-01-05 19:00:00,24.952,27.935,3.291,30.81,3.388,37.749,55.578,-72.075,0
2026-01-05 19:10:00,24.518,27.786,3.071,30.484,2.952,38.344,54.679,-70.381,0
2026-01-05 19:20:00,25.315,27.753,3.271,30.803,3.367,37.053,54.801,-69.285,0
2026-01-05 19:30:00,23.03,27.667,3.072,31.627,3.285,38.583,54.378,-72.695,0
2026-01-05 19:40:00,23.985,27.814,3.393,31.278,3.538,37.731,58.378,-71.183,0
2026-01-05 19:50:00,23.973,27.785,3.044,31.484,3.44,37.305,54.037,-72.137,0
2026-01-05 20:00:00,22.854,27.703,3.347,31.31,3.238,37.989,52.935,-70.786,0
2026-01-05 20:10:00,23.76,27.859,3.115,31.246,3.466,37.893,56.701,-69.149,0
2026-01-05 20:20:00,23.751,27.782,3.441,32.141,3.484,38.05,54.832,-70.947,0
2026-01-05 20:30:00,24.207,27.728,3.276,31.565,3.177,39.115,58.842,-70.437,0
2026-01-05 20:40:00,25.083,27.765,3.089,31.554,3.225,37.772,54.176,-68.603,0
2026-01-05 20:50:00,24.088,27.891,3.153,32.171,2.872,39.833,56.597,-69.769,0
2026-01-05 21:00:00,23.494,27.85,3.314,31.612,3.094,37.43,56.973,-71.198,0
2026-01-05 21:10:00,24.131,27.787,3.351,31.736,3.159,39.827,54.037,-70.063,0
2026-01-05 21:20:00,24.861,27.843,3.221,32.026,3.319,37.766,53.587,-71.213,0
2026-01-05 21:30:00,23.399,27.696,3.238,32.101,3.113,38.622,56.208,-69.681,0
2026-01-05 21:40:00,23.401,27.788,3.327,32.27,3.198,38.275,55.857,-69.533,0
2026-01-05 21:50:00,24.385,27.793,3.255,32.989,3.055,38.436,52.231,-71.757,0
2026-01-05 22:00:00,23.794,27.74,3.087,32.453,3.335,39.395,52.687,-69.87,0
2026-01-05 22:10:00,24.358,27.808,3.146,31.58,3.387,39.997,50.1,-70.185,0
2026-01-05 22:20:00,23.851,27.707,3.274,32.604,3.385,39.793,55.684,-69.354,0
2026-01-05 22:30:00,24.307,27.807,3.393,32.579,3.311,38.559,54.088,-68.972,0
2026-01-05 22:40:00,23.047,27.806,3.443,32.657,3.005,39.073,54.213,-69.359,0
2026-01-05 22:50:00,23.719,27.525,3.343,32.802,3.195,38.342,51.406,-70.257,0
2026-01-05 23:00:00,23.536,27.85,3.284,32.78,3.244,38.216,52.42,-68.734,0
2026-01-05 23:10:00,22.789,27.508,3.34,32.844,3.252,38.133,53.481,-70.863,0
2026-01-05 23:20:00,22.502,27.699,3.17,33.149,3.356,38.741,53.076,-71.359,0
2026-01-05 23:30:00,24.033,27.827,3.231,32.815,3.636,39.332,54.442,-73.569,0
2026-01-05 23:40:00,23.264,27.716,3.149,32.743,3.524,37.643,55.224,-69.777,0
2026-01-05 23:50:00,22.751,27.621,3.097,34.2,3.175,39.175,58.203,-70.638,0
2026-01-06 00:00:00,23.357,27.647,3.285,32.958,3.521,40.465,54.025,-69.132,0
2026-01-06 00:10:00,24.171,27.813,3.265,33.308,3.526,40.189,56.011,-71.933,0
2026-01-06 00:20:00,21.743,27.574,3.323,32.813,3.251,38.862,52.452,-70.301,0
2026-01-06 00:30:00,22.25,27.815,3.303,33.439,3.597,38.251,50.873,-68.917,0
2026-01-06 00:40:00,22.61,27.718,3.263,33.131,3.411,39.774,53.196,-70.673,0
2026-01-06 00:50:00,24.238,27.624,3.297,33.361,3.178,37.589,50.896,-68.902,0
2026-01-06 01:00:00,23.372,27.669,3.222,33.938,3.568,40.368,53.74,-70.017,0
2026-01-06 01:10:00,23.672,27.632,3.272,33.791,3.539,39.346,52.25,-69.343,0
2026-01-06 01:20:00,22.296,27.78,3.131,33.877,3.469,41.017,50.078,-68.545,0
2026-01-06 01:30:00,22.271,27.766,3.257,33.107,3.527,38.206,56.661,-68.07,0
2026-01-06 01:40:00,23.33,27.567,3.288,34.418,3.411,40.357,52.509,-69.056,0
2026-01-06 01:50:00,23.019,27.67,3.122,33.403,3.698,39.577,50.469,-70.098,0
2026-01-06 02:00:00,23.324,27.63,3.202,34.398,3.589,39.426,54.973,-69.624,0
2026-01-06 02:10:00,22.771,27.8,3.115,34.261,3.654,38.628,51.985,-68.264,0
2026-01-06 02:20:00,23.06,27.587,3.12,34.144,3.715,40.233,55.198,-70.206,0
2026-01-06 02:30:00,22.94,27.82,3.042,33.678,3.437,40.33,51.855,-69.147,0
2026-01-06 02:40:00,23.338,27.687,3.321,34.064,3.513,41.248,52.141,-69.349,0
2026-01-06 02:50:00,23.323,27.595,3.29,33.877,3.275,40.657,53.674,-68.962,0
2026-01-06 03:00:00,21.59,27.631,3.219,34.079,3.856,39.406,54.06,-70.001,0
2026-01-06 03:10:00,21.117,27.619,3.383,34.007,3.527,39.108,54.314,-70.964,0
2026-01-06 03:20:00,23.358,27.579,3.115,33.404,3.822,38.845,52.708,-68.068,0
2026-01-06 03:30:00,23.455,27.687,3.493,34.53,3.897,41.147,53.759,-67.487,0
2026-01-06 03:40:00,21.878,27.579,3.093,34.126,3.97,39.373,54.088,-70.746,0
2026-01-06 03:50:00,21.259,27.501,3.141,33.999,3.637,41.207,53.045,-68.103,0
2026-01-06 04:00:00,22.6,27.643,3.054,33.985,3.893,40.469,52.365,-67.197,0
2026-01-06 04:10:00,23.152,27.527,3.136,34.315,4.269,40.339,49.959,-67.732,0
2026-01-06 04:20:00,23.73,27.61,3.182,33.883,4.306,39.854,53.577,-68.898,0
2026-01-06 04:30:00,22.805,27.595,3.058,33.41,4.19,40.653,52.512,-69.481,0
2026-01-06 04:40:00,22.156,27.597,3.275,34.342,4.089,40.136,51.629,-68.201,0
2026-01-06 04:50:00,21.764,27.825,3.079,34.379,3.85,39.875,54.611,-67.951,0
2026-01-06 05:00:00,22.371,27.668,3.072,34.123,4.225,40.75,49.679,-68.084,0
2026-01-06 05:10:00,22.128,27.682,2.92,33.783,4.079,40.099,55.146,-68.365,0
2026-01-06 05:20:00,21.603,27.519,3.068,34.205,4.253,39.597,52.084,-69.398,0
2026-01-06 05:30:00,23.724,27.608,2.99,33.648,4.044,40.735,52.633,-67.542,0
2026-01-06 05:40:00,23.517,27.676,2.922,33.785,4.166,40.223,51.288,-67.434,0
2026-01-06 05:50:00,23.041,27.576,2.89,33.863,4.263,40.684,48.936,-67.708,0
2026-01-06 06:00:00,21.58,27.729,3.292,34.399,4.31,39.948,51.623,-67.766,0
2026-01-06 06:10:00,22.803,27.56,2.928,33.953,4.389,39.36,52.414,-65.834,0
2026-01-06 06:20:00,22.633,27.632,2.773,33.896,4.204,41.732,52.966,-68.549,0
2026-01-06 06:30:00,22.477,27.607,2.852,34.707,4.081,41.597,51.33,-66.212,0
2026-01-06 06:40:00,23.025,27.666,2.917,34.114,4.704,41.081,47.678,-68.58,0
2026-01-06 06:50:00,22.578,27.601,2.976,34.075,4.906,40.077,48.787,-66.319,0
2026-01-06 07:00:00,22.636,27.63,2.965,33.79,4.527,40.161,55.193,-66.12,0
2026-01-06 07:10:00,22.549,27.633,2.967,33.671,4.202,41.519,49.471,-67.902,0
2026-01-06 07:20:00,22.328,27.592,2.795,33.072,4.34,40.142,53.944,-65.508,0
2026-01-06 07:30:00,20.829,27.69,2.901,34.132,4.625,39.929,49.632,-66.889,0
2026-01-06 07:40:00,22.124,27.67,2.742,33.903,4.819,41.943,50.923,-68.456,0
2026-01-06 07:50:00,21.665,27.643,2.76,33.635,4.336,40.416,52.315,-67.803,0
2026-01-06 08:00:00,21.149,27.616,2.712,33.599,4.581,41.877,49.652,-65.946,0
2026-01-06 08:10:00,23.213,27.714,2.666,33.851,4.671,39.351,53.933,-66.149,0
2026-01-06 08:20:00,23.238,27.631,2.924,32.994,4.831,40.891,51.142,-68.478,0
2026-01-06 08:30:00,22.973,27.626,2.866,33.275,4.615,42.139,51.774,-67.328,0
2026-01-06 08:40:00,22.194,27.659,2.888,33.024,4.396,40.511,50.402,-66.868,0
2026-01-06 08:50:00,22.956,27.786,2.762,33.981,4.857,40.28,52.008,-67.674,0
2026-01-06 09:00:00,22.015,27.543,2.838,33.605,4.982,39.561,53.604,-64.188,0
2026-01-06 09:10:00,22.145,27.713,2.521,32.464,4.764,41.363,50.465,-66.69,0
2026-01-06 09:20:00,21.236,27.5,2.823,32.639,4.884,39.883,53.755,-66.998,0
2026-01-06 09:30:00,22.278,27.669,2.728,33.055,4.73,40.424,49.48,-65.448,0
2026-01-06 09:40:00,22.042,27.778,2.769,32.867,4.677,39.512,51.897,-67.269,0
2026-01-06 09:50:00,21.089,27.692,2.727,32.499,5.072,41.745,51.342,-65.576,0
2026-01-06 10:00:00,21.967,27.667,2.551,33.572,4.964,41.421,48.479,-68.741,0
2026-01-06 10:10:00,21.95,27.61,2.477,32.928,5.003,40.47,50.728,-67.239,0
2026-01-06 10:20:00,23.268,27.658,2.56,32.912,5.224,39.568,50.298,-65.391,0
2026-01-06 10:30:00,22.641,27.636,2.701,32.429,4.73,41.716,48.69,-64.721,0
2026-01-06 10:40:00,22.029,27.594,2.704,32.849,4.847,40.19,50.812,-67.489,0
2026-01-06 10:50:00,30.997,25.94,4.191,32.387,5.005,47.943,69.899,-75.573,1
2026-01-06 11:00:00,34.672,25.749,4.341,32.344,4.875,49.947,69.561,-76.373,1
2026-01-06 11:10:00,34.935,26.233,4.013,32.58,5.159,49.107,74.643,-74.361,1
2026-01-06 11:20:00,32.065,25.494,4.488,31.718,4.978,48.524,74.182,-77.234,1
2026-01-06 11:30:00,33.507,26.025,3.79,32.769,4.829,49.145,75.958,-73.092,1
2026-01-06 11:40:00,26.929,25.413,3.725,32.196,5.052,51.035,75.136,-76.383,1
2026-01-06 11:50:00,30.921,25.414,4.214,32.502,5.083,49.701,75.355,-79.965,1
2026-01-06 12:00:00,34.113,25.805,4.29,31.599,5.246,50.141,75.758,-78.126,1
2026-01-06 12:10:00,33.777,25.616,4.248,31.573,5.146,49.559,72.088,-73.703,1
2026-01-06 12:20:00,20.882,27.678,2.498,31.411,5.167,40.441,48.549,-68.38,0
2026-01-06 12:30:00,22.063,27.704,2.629,31.827,5.145,41.912,48.637,-66.462,0
2026-01-06 12:40:00,22.863,27.699,2.336,31.685,5.049,40.082,53.166,-67.737,0
2026-01-06 12:50:00,22.925,27.669,2.459,31.422,4.948,40.653,47.063,-64.061,0
2026-01-06 13:00:00,22.921,27.636,2.597,31.153,5.153,39.077,50.152,-63.393,0
2026-01-06 13:10:00,22.25,27.857,2.415,30.988,5.031,41.528,49.78,-67.224,0
2026-01-06 13:20:00,21.652,27.646,2.388,31.339,5.437,39.913,49.88,-65.61,0
2026-01-06 13:30:00,21.507,27.631,2.589,31.118,5.368,41.117,51.453,-67.035,0
2026-01-06 13:40:00,22.529,27.721,2.404,30.968,5.226,40.158,51.364,-66.218,0
2026-01-06 13:50:00,22.577,27.709,2.566,31.676,5.174,40.726,48.313,-63.649,0
2026-01-06 14:00:00,23.237,27.579,2.478,31.034,5.078,40.753,49.423,-66.339,0
2026-01-06 14:10:00,23.131,27.783,2.378,31.437,4.84,39.833,45.668,-66.089,0
2026-01-06 14:20:00,22.294,27.689,2.47,30.737,5.045,41.046,49.152,-66.844,0
2026-01-06 14:30:00,21.542,27.61,2.445,30.941,5.103,39.543,47.494,-64.305,0
2026-01-06 14:40:00,22.217,27.796,2.523,30.77,5.122,40.749,48.539,-69.565,0
2026-01-06 14:50:00,22.621,27.754,2.329,30.13,5.163,39.79,45.792,-66.15,0
2026-01-06 15:00:00,22.357,27.605,2.394,31.161,5.245,40.357,49.507,-65.644,0
2026-01-06 15:10:00,22.123,27.851,2.376,30.552,4.913,39.682,45.677,-66.353,0
2026-01-06 15:20:00,22.735,27.765,2.464,30.801,4.905,40.065,48.95,-64.494,0
2026-01-06 15:30:00,22.237,27.714,2.252,30.219,5.32,39.139,46.429,-64.06,0
2026-01-06 15:40:00,22.182,27.845,2.493,30.369,5.172,40.169,47.062,-67.17,0
2026-01-06 15:50:00,22.872,27.734,2.423,30.069,4.927,39.978,50.624,-62.936,0
2026-01-06 16:00:00,22.406,27.722,2.206,30.753,4.97,39.481,49.559,-67.13,0
2026-01-06 16:10:00,22.892,27.674,2.506,30.38,4.956,39.84,50.525,-63.851,0
2026-01-06 16:20:00,22.946,27.777,2.626,30.352,4.967,39.961,51.22,-65.193,0
2026-01-06 16:30:00,21.993,27.771,2.476,30.654,5.039,39.33,46.978,-65.953,0
2026-01-06 16:40:00,22.489,27.738,2.525,30.54,5.434,39.688,51.025,-65.817,0
2026-01-06 16:50:00,23.869,27.677,2.363,30.363,4.947,38.955,45.646,-65.344,0
2026-01-06 17:00:00,22.086,27.754,2.152,29.559,5.023,41.603,49.586,-65.032,0
2026-01-06 17:10:00,21.455,27.741,2.129,29.778,4.533,40.541,47.314,-66.366,0
2026-01-06 17:20:00,21.671,27.643,2.381,29.637,4.753,39.878,46.487,-65.522,0
2026-01-06 17:30:00,23.033,27.636,2.279,30.212,5.075,40.563,49.228,-66.147,0
2026-01-06 17:40:00,23.073,27.802,2.241,29.989,4.888,38.008,49.784,-66.662,0
2026-01-06 17:50:00,23.009,27.553,2.343,29.418,3.907,37.509,49.692,-66.167,0
2026-01-06 18:00:00,23.981,27.781,2.426,29.816,4.897,39.2,48.393,-66.549,0
2026-01-06 18:10:00,21.3,27.73,2.179,29.339,5.122,38.381,48.206,-65.657,0
2026-01-06 18:20:00,23.489,27.877,2.301,29.826,4.315,39.257,48.881,-64.618,0
2026-01-06 18:30:00,24.346,27.736,2.539,29.251,4.993,39.574,48.443,-64.978,0
2026-01-06 18:40:00,22.505,27.833,2.231,30.004,4.109,40.108,48.835,-62.74,0
2026-01-06 18:50:00,23.07,27.752,2.467,29.942,4.825,38.423,48.193,-67.749,0
2026-01-06 19:00:00,22.851,27.797,2.308,30.472,4.609,39.614,49.309,-64.521,0
2026-01-06 19:10:00,22.794,27.851,2.435,30.097,4.114,39.267,44.83,-65.065,0
2026-01-06 19:20:00,23.235,27.759,2.505,29.652,4.646,39.494,47.49,-64.083,0
2026-01-06 19:30:00,24.505,27.879,2.467,30.089,4.759,38.76,45.203,-64.193,0
2026-01-06 19:40:00,24.835,27.724,2.491,29.318,4.574,40.242,48.16,-65.241,0
2026-01-06 19:50:00,23.357,27.832,2.249,29.479,4.59,39.012,50.587,-64.828,0
2026-01-06 20:00:00,24.97,27.886,2.526,29.943,4.361,40.473,46.748,-65.921,0
2026-01-06 20:10:00,23.705,27.869,2.296,29.084,4.043,38.38,47.801,-64.285,0
2026-01-06 20:20:00,24.952,27.974,2.435,29.843,4.524,39.565,48.905,-67.271,0
2026-01-06 20:30:00,23.703,27.764,2.441,29.518,4.706,38.881,43.794,-64.079,0
2026-01-06 20:40:00,23.904,27.719,2.475,29.932,4.552,38.624,46.548,-65.035,0
2026-01-06 20:50:00,24.112,27.754,2.464,29.544,3.899,39.35,48.118,-65.589,0
2026-01-06 21:00:00,26.126,27.891,2.33,30.097,3.964,38.562,42.221,-65.281,0
2026-01-06 21:10:00,24.541,27.882,2.277,29.985,4.068,36.628,45.652,-65.192,0
2026-01-06 21:20:00,23.495,27.855,2.551,30.5,3.888,36.264,49.368,-63.443,0
2026-01-06 21:30:00,24.713,27.762,2.477,30.047,4.186,39.689,49.168,-61.12,0
2026-01-06 21:40:00,23.825,27.918,2.601,29.813,4.226,39.611,48.013,-63.537,0
2026-01-06 21:50:00,23.78,27.763,2.466,30.035,3.831,40.093,48.905,-65.682,0
2026-01-06 22:00:00,24.803,27.958,2.312,29.693,4.243,38.524,47.683,-64.25,0
2026-01-06 22:10:00,24.233,28.099,2.605,30.351,4.178,37.46,48.275,-64.201,0
2026-01-06 22:20:00,24.451,27.904,2.455,30.462,3.918,38.114,46.687,-66.124,0
2026-01-06 22:30:00,24.31,27.926,2.55,31.168,3.964,38.414,47.444,-66.532,0
2026-01-06 22:40:00,24.579,27.845,2.441,30.138,3.58,37.554,46.079,-65.101,0
2026-01-06 22:50:00,24.685,27.744,2.726,30.315,3.874,39.633,49.473,-64.063,0
2026-01-06 23:00:00,23.075,27.845,2.434,30.262,3.914,40.061,49.921,-66.974,0
2026-01-06 23:10:00,24.941,27.811,2.509,30.595,3.918,38.607,49.649,-65.913,0
2026-01-06 23:20:00,23.83,27.787,2.573,30.714,3.932,38.17,46.415,-64.37,0
2026-01-06 23:30:00,23.55,28.046,2.44,30.622,3.877,37.098,45.418,-65.018,0
2026-01-06 23:40:00,24.562,27.935,2.622,31.084,3.748,39.325,49.42,-63.379,0
2026-01-06 23:50:00,24.704,27.948,2.787,30.552,3.832,38.104,48.087,-66.784,0
2026-01-07 00:00:00,24.201,27.898,2.547,31.179,3.949,37.766,47.687,-62.28,0
2026-01-07 00:10:00,25.31,27.913,2.665,31.089,3.704,38.337,45.943,-66.962,0
